 11   2   9  6   2.756000E-08  8.094000E-08  8.456000E-08  1.712000E-03  8.783000E-04  4.129000E-06  0.000000E+00  0.000000E+00  0.000000E+00   2.134000E+01  4.550000E+02  1.602000E+03  3.632000E+05  5.690000E+05  2.171000E+06  0.000000E+00  0.000000E+00  0.000000E+00
 11   3   8  6   3.117000E-07  1.869000E-06  5.359000E-06  3.042000E-03  4.918000E-03  5.673000E-04  0.000000E+00  0.000000E+00  0.000000E+00   3.411000E+02  2.826000E+03  1.431000E+04  2.867000E+05  5.574000E+05  1.215000E+06  0.000000E+00  0.000000E+00  0.000000E+00
 11   4   7  6   2.447000E-06  1.008000E-05  8.172000E-05  2.254000E-04  9.976000E-03  1.237000E-02  0.000000E+00  0.000000E+00  0.000000E+00   2.229000E+03  4.689000E+03  2.297000E+04  9.453000E+04  3.122000E+05  1.079000E+06  0.000000E+00  0.000000E+00  0.000000E+00
 11   5   6  7   1.118000E-04  1.974000E-05  6.610000E-05  3.533000E-04  1.082000E-02  2.061000E-02  2.115000E-03  0.000000E+00  0.000000E+00   3.455000E+02  2.293000E+03  1.670000E+04  7.203000E+04  3.343000E+05  1.090000E+06  1.987000E+06  0.000000E+00  0.000000E+00
 11   6   5  7   5.677000E-06  4.730000E-05  2.410000E-04  9.606000E-04  1.913000E-02  3.086000E-02  2.334000E-04  0.000000E+00  0.000000E+00   1.032000E+03  5.764000E+03  2.123000E+04  8.556000E+04  3.532000E+05  1.364000E+06  7.146000E+06  0.000000E+00  0.000000E+00
 11   7   4  7   1.741000E-05  7.735000E-04  1.890000E-03  2.254000E-02  1.336000E-02  1.660000E-02  2.665000E-04  0.000000E+00  0.000000E+00   3.910000E+03  2.127000E+04  6.185000E+04  3.287000E+05  1.573000E+06  1.130000E+07  2.903000E+08  0.000000E+00  0.000000E+00
 11   8   3  7   1.600000E-04  2.992000E-04  2.233000E-03  9.405000E-03  1.642000E-02  6.149000E-02  2.643000E-04  0.000000E+00  0.000000E+00   1.032000E+03  5.538000E+03  1.026000E+05  2.285000E+05  1.710000E+06  1.160000E+07  1.337000E+08  0.000000E+00  0.000000E+00
 11   9   2  3   2.228000E-02  1.133000E-01  1.296000E-02  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00   9.521000E+06  1.195000E+07  1.502000E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
 11  10   1  3   1.676000E-02  9.873000E-02  9.214000E-03  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00   1.013000E+07  1.325000E+07  1.721000E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
 12   1  11  4   3.871000E-08  4.732000E-07  1.599000E-03  2.628000E-05  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00   8.415000E+03  1.682000E+04  5.000000E+04  2.759000E+05  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
 12   2  10  3   6.269000E-06  9.181000E-04  3.082000E-04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00   4.104000E+05  5.766000E+05  7.310000E+05  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
 12   3   9  6   9.400000E-08  3.818000E-07  2.064000E-07  2.710000E-05  3.802000E-03  3.086000E-03  0.000000E+00  0.000000E+00  0.000000E+00   2.660000E+02  1.141000E+03  3.210000E+03  1.727000E+05  4.523000E+05  9.105000E+05  0.000000E+00  0.000000E+00  0.000000E+00
 12   4   8  7   2.574000E-06  2.001000E-06  1.829000E-05  2.362000E-05  6.413000E-03  4.118000E-03  7.224000E-03  0.000000E+00  0.000000E+00   1.129000E+02  1.585000E+03  1.193000E+04  4.151000E+04  3.684000E+05  6.925000E+05  1.150000E+06  0.000000E+00  0.000000E+00
 12   5   7  6   2.407000E-05  1.187000E-04  3.845000E-04  1.333000E-02  2.804000E-02  8.746000E-04  0.000000E+00  0.000000E+00  0.000000E+00   8.061000E+03  2.154000E+04  6.640000E+04  3.406000E+05  1.327000E+06  3.347000E+06  0.000000E+00  0.000000E+00  0.000000E+00
 12   6   6  7   2.931000E-05  5.192000E-05  1.769000E-04  7.988000E-04  1.488000E-02  4.546000E-02  1.505000E-04  0.000000E+00  0.000000E+00   7.667000E+02  3.444000E+03  2.409000E+04  1.190000E+05  3.999000E+05  1.502000E+06  2.464000E+07  0.000000E+00  0.000000E+00
 12   7   5  7   5.451000E-05  6.999000E-05  3.928000E-04  7.483000E-04  1.851000E-02  1.190000E-02  4.764000E-02  0.000000E+00  0.000000E+00   2.196000E+02  4.524000E+03  2.491000E+04  9.111000E+04  3.367000E+05  8.316000E+05  1.817000E+06  0.000000E+00  0.000000E+00
 12   8   4  8   3.565000E-05  2.017000E-05  1.165000E-03  5.016000E-03  2.434000E-02  2.508000E-02  2.475000E-02  7.087000E-04  0.000000E+00   1.759000E+03  1.237000E+04  5.651000E+04  1.680000E+05  4.007000E+05  1.991000E+06  1.330000E+07  4.060000E+07  0.000000E+00
 12   9   3  7   2.582000E-04  5.033000E-04  4.561000E-03  8.754000E-03  2.734000E-02  7.509000E-02  1.385000E-02  0.000000E+00  0.000000E+00   2.861000E+04  4.087000E+04  1.528000E+05  2.677000E+05  2.055000E+06  1.298000E+07  1.852000E+07  0.000000E+00  0.000000E+00
 12  10   2  3   3.067000E-02  1.375000E-01  1.347000E-02  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00   1.136000E+07  1.431000E+07  1.762000E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
 12  11   1  3   2.262000E-02  1.216000E-01  2.531000E-03  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00   1.201000E+07  1.588000E+07  2.473000E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
 13   1  12  4   4.495000E-07  2.610000E-06  3.816000E-03  5.803000E-04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00   4.937000E+03  1.395000E+04  8.258000E+04  1.103000E+05  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
 13   2  11  5   1.629000E-06  3.584000E-06  1.244000E-05  4.155000E-03  2.904000E-04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00   3.809000E+03  5.120000E+03  2.166000E+04  7.635000E+04  8.477000E+05  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
 13   3  10  3   2.468000E-05  2.913000E-03  7.028000E-04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00   5.375000E+05  8.436000E+05  1.220000E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
 13   4   9  7   3.238000E-07  1.152000E-06  2.336000E-06  6.909000E-06  1.925000E-03  5.081000E-03  9.317000E-03  0.000000E+00  0.000000E+00   2.488000E+02  1.793000E+03  9.919000E+03  4.367000E+04  4.012000E+05  6.513000E+05  1.261000E+06  0.000000E+00  0.000000E+00
 13   5   8  7   1.096000E-06  7.112000E-06  1.379000E-05  7.521000E-05  4.704000E-04  1.179000E-02  2.374000E-02  0.000000E+00  0.000000E+00   1.543000E+03  4.115000E+03  1.890000E+04  7.137000E+04  2.873000E+05  5.406000E+05  1.418000E+06  0.000000E+00  0.000000E+00
 13   6   7  6   1.460000E-05  9.728000E-05  6.830000E-04  1.230000E-02  9.660000E-03  5.047000E-02  0.000000E+00  0.000000E+00  0.000000E+00   4.671000E+02  1.234000E+04  4.178000E+04  3.345000E+05  6.942000E+05  1.786000E+06  0.000000E+00  0.000000E+00  0.000000E+00
 13   7   6  6   3.236000E-05  7.821000E-05  3.899000E-04  2.106000E-03  2.015000E-02  7.710000E-02  0.000000E+00  0.000000E+00  0.000000E+00   9.357000E+02  4.775000E+03  3.796000E+04  1.619000E+05  4.954000E+05  1.885000E+06  0.000000E+00  0.000000E+00  0.000000E+00
 13   8   5  7   1.431000E-05  3.517000E-05  8.709000E-04  5.087000E-03  2.679000E-02  8.922000E-02  2.483000E-04  0.000000E+00  0.000000E+00   1.122000E+03  6.431000E+03  5.139000E+04  1.820000E+05  4.936000E+05  2.121000E+06  1.001000E+08  0.000000E+00  0.000000E+00
 13   9   4  7   1.049000E-05  5.683000E-04  2.734000E-03  6.968000E-03  2.668000E-02  3.801000E-02  3.651000E-02  0.000000E+00  0.000000E+00   1.304000E+04  2.411000E+04  6.993000E+04  2.091000E+05  4.545000E+05  2.349000E+06  1.598000E+07  0.000000E+00  0.000000E+00
 13  10   3  6   4.380000E-04  6.900000E-04  6.947000E-03  9.037000E-03  3.925000E-02  1.153000E-01  0.000000E+00  0.000000E+00  0.000000E+00   5.767000E+03  2.207000E+04  1.639000E+05  3.336000E+05  2.519000E+06  1.617000E+07  0.000000E+00  0.000000E+00  0.000000E+00
 13  11   2  3   4.093000E-02  1.618000E-01  1.332000E-02  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00   1.336000E+07  1.689000E+07  2.091000E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
 13  12   1  3   3.004000E-02  1.306000E-01  7.786000E-03  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00   1.406000E+07  1.850000E+07  2.431000E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
 14   1  13  6   3.408000E-08  1.913000E-07  1.679000E-07  7.523000E-07  8.386000E-05  4.083000E-03  0.000000E+00  0.000000E+00  0.000000E+00   2.431000E+01  1.293000E+02  4.272000E+02  3.729000E+03  5.514000E+04  1.295000E+05  0.000000E+00  0.000000E+00  0.000000E+00
 14   2  12  5   2.930000E-06  2.803000E-06  9.023000E-05  6.909000E-03  2.582000E-05  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00   1.162000E+02  5.721000E+03  3.477000E+04  1.176000E+05  3.505000E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
 14   3  11  5   3.819000E-06  2.421000E-05  2.283000E-04  8.604000E-03  2.617000E-03  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00   3.802000E+03  1.280000E+04  5.953000E+04  1.026000E+05  1.154000E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
 14   4  10  3   1.422000E-04  9.474000E-03  1.650000E-03  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00   7.685000E+05  1.208000E+06  1.839000E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
