 20  20   0   1.809000E-09    0.74900  1.025000E+03  2.788000E+08    0.00000  0.000000E+00
 21   3  18   4.196000E-11    0.22500  4.232000E+02  1.110000E+08    0.39930  3.973000E+05
 21   6  15   4.841000E-10    0.68370  1.018000E+02  2.769000E+07    0.01740  3.352000E+05
 21   7  14   9.729000E-09    0.72940  1.219000E+00  3.765000E+07    0.00000  0.000000E+00
 21   8  13   2.234000E-10    0.60720  1.214000E+03  3.181000E+07    0.05310  5.878000E+04
 21   9  12   4.471000E-10    0.64100  5.095000E+02  4.349000E+07    0.00000  0.000000E+00
 21  10  11   2.578000E-10    0.56550  1.955000E+03  7.157000E+07    0.00000  0.000000E+00
 21  11  10   1.647000E-10    0.47340  6.182000E+03  1.253000E+08    0.00000  0.000000E+00
 21  12   9   4.070000E-10    0.59680  1.819000E+03  6.864000E+07    0.00000  0.000000E+00
 21  13   8   6.581000E-10    0.64940  1.072000E+03  5.292000E+07    0.00000  0.000000E+00
 21  14   7   1.011000E-09    0.68270  6.726000E+02  4.518000E+07    0.00000  0.000000E+00
 21  15   6   1.432000E-09    0.70480  4.761000E+02  4.102000E+07    0.00000  0.000000E+00
 21  16   5   2.055000E-09    0.72000  3.236000E+02  3.860000E+07    0.00000  0.000000E+00
 21  17   4   2.253000E-09    0.72530  3.425000E+02  3.802000E+07    0.00000  0.000000E+00
 21  18   3   8.463000E-10    0.66530  2.355000E+03  6.304000E+07    0.00000  0.000000E+00
 21  19   2   3.366000E-10    0.57210  1.473000E+04  1.163000E+08    0.00000  0.000000E+00
 21  20   1   8.052000E-10    0.67500  4.198000E+03  2.669000E+08    0.00000  0.000000E+00
 21  21   0   1.752000E-09    0.74700  1.303000E+03  3.095000E+08    0.00000  0.000000E+00
 22   4  18   3.989000E-10    0.56580  9.517000E+01  4.776000E+07    0.10650  3.534000E+05
 22   7  15   5.732000E-10    0.68740  1.341000E+02  2.892000E+07    0.01010  3.140000E+05
 22   8  14   7.528000E-09    0.72760  3.009000E+00  3.764000E+07    0.00000  0.000000E+00
 22   9  13   2.577000E-10    0.60090  1.466000E+03  3.490000E+07    0.05270  5.858000E+04
 22  10  12   4.441000E-10    0.63600  7.614000E+02  4.514000E+07    0.00000  0.000000E+00
 22  11  11   2.711000E-10    0.56280  2.552000E+03  7.416000E+07    0.00000  0.000000E+00
 22  12  10   1.730000E-10    0.46870  7.898000E+03  1.302000E+08    0.00000  0.000000E+00
 22  13   9   4.281000E-10    0.59540  2.234000E+03  7.270000E+07    0.00000  0.000000E+00
 22  14   8   6.854000E-10    0.64640  1.313000E+03  5.733000E+07    0.00000  0.000000E+00
 22  15   7   1.043000E-09    0.67980  8.226000E+02  4.947000E+07    0.00000  0.000000E+00
 22  16   6   1.458000E-09    0.70050  5.875000E+02  4.526000E+07    0.00000  0.000000E+00
 22  17   5   1.959000E-09    0.71690  4.381000E+02  4.258000E+07    0.00000  0.000000E+00
 22  18   4   2.463000E-09    0.72490  3.638000E+02  4.164000E+07    0.00000  0.000000E+00
 22  19   3   9.040000E-10    0.66660  2.565000E+03  6.864000E+07    0.00000  0.000000E+00
 22  20   2   3.658000E-10    0.57670  1.540000E+04  1.250000E+08    0.00000  0.000000E+00
 22  21   1   8.152000E-10    0.67280  4.937000E+03  2.950000E+08    0.00000  0.000000E+00
 22  22   0   1.899000E-09    0.74760  1.348000E+03  3.393000E+08    0.00000  0.000000E+00
 23   5  18   4.193000E-10    0.58870  1.993000E+02  2.207000E+07    0.09250  2.012000E+05
 23   8  15   4.925000E-10    0.67350  2.849000E+02  3.130000E+07    0.01110  1.496000E+05
 23   9  14   8.439000E-09    0.72890  3.806000E+00  3.791000E+07    0.00000  0.000000E+00
 23  10  13   2.562000E-10    0.58370  2.197000E+03  3.871000E+07    0.05700  7.571000E+04
 23  11  12   4.627000E-10    0.63430  1.006000E+03  4.695000E+07    0.00000  0.000000E+00
 23  12  11   2.792000E-10    0.55880  3.360000E+03  7.736000E+07    0.00000  0.000000E+00
 23  13  10   1.800000E-10    0.46500  9.950000E+03  1.357000E+08    0.00000  0.000000E+00
 23  14   9   4.227000E-10    0.58850  3.007000E+03  7.863000E+07    0.00000  0.000000E+00
 23  15   8   7.140000E-10    0.64410  1.579000E+03  6.195000E+07    0.00000  0.000000E+00
 23  16   7   1.049000E-09    0.67630  1.032000E+03  5.381000E+07    0.00000  0.000000E+00
 23  17   6   1.532000E-09    0.70080  6.698000E+02  4.908000E+07    0.00000  0.000000E+00
 23  18   5   2.131000E-09    0.71660  4.679000E+02  4.637000E+07    0.00000  0.000000E+00
 23  19   4   2.660000E-09    0.72530  3.897000E+02  4.538000E+07    0.00000  0.000000E+00
 23  20   3   9.483000E-10    0.66550  2.859000E+03  7.531000E+07    0.00000  0.000000E+00
 23  21   2   3.815000E-10    0.57610  1.718000E+04  1.368000E+08    0.00000  0.000000E+00
 23  22   1   8.373000E-10    0.67110  5.622000E+03  3.232000E+08    0.00000  0.000000E+00
 23  23   0   2.051000E-09    0.74900  1.389000E+03  3.691000E+08    0.00000  0.000000E+00
 24   6  18   5.744000E-10    0.62200  2.282000E+02  2.250000E+07    0.04920  2.948000E+05
 24   9  15   4.039000E-10    0.64560  6.318000E+02  3.455000E+07    0.02010  7.459000E+04
 24  10  14   4.834000E-09    0.72380  1.384000E+01  3.952000E+07    0.00000  0.000000E+00
 24  11  13   1.013000E-09    0.70670  2.619000E+02  3.565000E+07    0.00000  0.000000E+00
 24  12  12   5.026000E-10    0.63440  1.204000E+03  4.866000E+07    0.00000  0.000000E+00
 24  13  11   3.003000E-10    0.55850  3.987000E+03  8.062000E+07    0.00000  0.000000E+00
 24  14  10   1.868000E-10    0.46030  1.233000E+04  1.432000E+08    0.00000  0.000000E+00
 24  15   9   4.341000E-10    0.58460  3.714000E+03  8.452000E+07    0.00000  0.000000E+00
 24  16   8   6.832000E-10    0.63670  2.162000E+03  6.770000E+07    0.00000  0.000000E+00
 24  17   7   1.053000E-09    0.67360  1.278000E+03  5.857000E+07    0.00000  0.000000E+00
 24  18   6   1.567000E-09    0.69860  7.957000E+02  5.340000E+07    0.00000  0.000000E+00
 24  19   5   2.302000E-09    0.71670  5.002000E+02  5.030000E+07    0.00000  0.000000E+00
 24  20   4   2.747000E-09    0.72510  4.436000E+02  4.921000E+07    0.00000  0.000000E+00
 24  21   3   9.718000E-10    0.66430  3.285000E+03  8.221000E+07    0.00000  0.000000E+00
 24  22   2   3.963000E-10    0.57600  1.914000E+04  1.479000E+08    0.00000  0.000000E+00
 24  23   1   8.771000E-10    0.67220  6.118000E+03  3.478000E+08    0.00000  0.000000E+00
